,course_name,skill_label
41,Berufspädagogische Pflichtfortbildung für Praxisanleiter/-innen (8 UE),Krankenpflegekräfte beaufsichtigen
42,Berufspädagogische Pflichtfortbildung für Praxisanleiter/-innen (8 UE),professionelle Krankenpflege anbieten
43,Berufspädagogische Pflichtfortbildung für Praxisanleiter/-innen (8 UE),Lernen im Gesundheitswesen fördern
44,Berufspädagogische Pflichtfortbildung für Praxisanleiter/-innen (8 UE),Qualität von Pflegedienstleistungen analysieren
45,Beschäftigungs- und Aktivierungstherapie für dementiell erkrankte alte Menschen in stationären Altenhilfeeinrichtungen,andere Angehörige der Gesundheitsberufe betreuen
46,Beschäftigungs- und Aktivierungstherapie für dementiell erkrankte alte Menschen in stationären Altenhilfeeinrichtungen,pädagogische Strategien zur Förderung der Kreativität nutzen
47,Beschäftigungs- und Aktivierungstherapie für dementiell erkrankte alte Menschen in stationären Altenhilfeeinrichtungen,therapeutische Kommunikationstechniken einsetzen
48,Beschäftigungs- und Aktivierungstherapie für dementiell erkrankte alte Menschen in stationären Altenhilfeeinrichtungen,ein Team leiten
49,Beschäftigungs- und Aktivierungstherapie für dementiell erkrankte alte Menschen in stationären Altenhilfeeinrichtungen,mit älteren Menschen kommunizieren
50,Beschäftigungs- und Aktivierungstherapie für dementiell erkrankte alte Menschen in stationären Altenhilfeeinrichtungen,ein interdisziplinäres Team bei der Versorgung von Patienten/Patientinnen leiten
51,"Betreuungskraft gem. §§ 43b, 53c SGB XI (berufsbegleitend)",Krankenpflegekräfte beaufsichtigen
52,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Bedürfnisse der Opfer von Straftaten
53,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Ersthilfe anwenden
54,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,über Krankheitspräventionen informieren
55,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,bei der Verabreichung von Medikamenten an ältere Personen assistieren
56,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Palliativpflege anbieten
57,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Rechtsvorschriften zur Gesundheitsfürsorge
58,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,potenzielle Pflegeeltern evaluieren
59,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,an die Umgebung in der Notfallpflege anpassen
60,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Ersthilfe
61,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Sozialversicherungsrecht
62,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,ein psychotherapeutisches Umfeld zur Verfügung stellen
63,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,über eine gesunde Lebensführung informieren
64,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Patienten/Patientinnen mit besonderen Bedürfnissen unterstützen
65,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,mit klinischem Risiko umgehen
66,Demenz und Recht: Rechtssicheres Handeln zwischen Freiheit und Sicherheit ,Archivierung von Krankenakten
67,Dienstplangestaltung,Fehlzeiten von Personal überwachen
68,Dienstplangestaltung,Zeitabläufe in der Forstwirtschaft managen
69,Dienstplangestaltung,Abteilungszeitplan für das Personal bereitstellen
70,Dienstplangestaltung,Freizeitaktivitäten fördern
71,Dienstplangestaltung,bei der Durchführung von Arbeit Zeitzonen berücksichtigen
72,Dienstplangestaltung,Löhne berechnen
73,Dienstplangestaltung,die Verwendung von Freizeitanlagen planen
74,Dienstplangestaltung,Schichtdienst verrichten
75,Dienstplangestaltung,Tourneen organisieren
76,Dienstplangestaltung,Zeitpläne verwalten
77,Dienstplangestaltung,organisiert arbeiten
78,Dienstplangestaltung,Arbeit der Beschäftigten in der Fahrzeugwartung planen
79,Dienstplangestaltung,Schichten planen
80,Dienstplangestaltung,Betrieb in Gesundheitsdiensteinrichtung verwalten
81,Dienstplangestaltung,Zeitabläufe im Tourismus managen
82,Einführung in die Biografiearbeit mit alten Menschen,aufgezeichnete Quellen analysieren
83,Entbürokratisierung in der Pflege - SIS verstehen und anwenden,einen ganzheitlichen Ansatz in der Pflege anwenden
84,Entbürokratisierung in der Pflege - SIS verstehen und anwenden,szenische Elemente während der Aufführung ändern
85,Entbürokratisierung in der Pflege - SIS verstehen und anwenden,sich kritisch mit Problemen auseinandersetzen
86,Entbürokratisierung in der Pflege - SIS verstehen und anwenden,klinisches Denken anwenden
87,Expertenstandard - Was gibt es Neues?,andere Angehörige der Gesundheitsberufe betreuen
88,Expertenstandard - Was gibt es Neues?,medizinisches Personal hinsichtlich der Ernährung unterrichten
89,Expertenstandard - Was gibt es Neues?,Personen in der Fachkrankenpflege ausbilden
90,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",Fachdienste in der klinischen Psychologie
91,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",Psychologen/Psychologinnen assistieren
92,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",ein psychotherapeutisches Umfeld zur Verfügung stellen
93,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",Bedingungen für die berufliche Praxis der Gesundheitspsychologie
94,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",auf Heilhilfsberufe angewandte Sozialwissenschaften
95,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",Bedingungen für die berufliche Praxis der klinischen Psychologie
96,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",Bedingungen für die berufliche Praxis der Psychotherapie
97,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",Werbung für psycho-soziale Bildung machen
98,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",klinische psychologische Gutachten erstellen
99,"Fachkraft für gerontopsychiatrische Betreuung und Pflege (zertifiziert, berufsbegleitend)",Krankenpflegekräfte beaufsichtigen
100,Gerontopsychiatrische Grundlagen - Möglichkeiten personenzentrierter Kommunikation mit psychisch veränderten alten Menschen,Kommunikationsstörungen
101,Gerontopsychiatrische Grundlagen - Möglichkeiten personenzentrierter Kommunikation mit psychisch veränderten alten Menschen,Autismus
102,Gerontopsychiatrische Grundlagen - Möglichkeiten personenzentrierter Kommunikation mit psychisch veränderten alten Menschen,Diagnose psychischer Gesundheitsprobleme
103,Gerontopsychiatrische Grundlagen - Möglichkeiten personenzentrierter Kommunikation mit psychisch veränderten alten Menschen,bei Kommunikationsstörungen beraten
104,Hygienebeauftragte/-r in der Kita,Parasitologie
105,Hygienebeauftragte/-r in der Kita,pathogene Mikroorganismen
106,Hygienebeauftragte/-r in der Kita,medizinische Instrumente sterilisieren
107,Hygienebeauftragte/-r in der Kita,klinische Mikrobiologie
108,Hygienebeauftragte/-r in der Kita,"Mikrobiologie, Virologie und Infektionsepidemiologie"
109,Hygienebeauftragte/-r in der Kita,mikrobiologische Analysen von Lebensmitteln durchführen
110,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Hygiene sicherstellen
111,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Hygiene im Gesundheitsbereich
112,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),medizinische Instrumente sterilisieren
113,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Tierhygienepraktiken anwenden
114,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Hygienestandards durchsetzen
115,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),ein sicheres hygienisches und gesichertes Arbeitsumfeld bewahren
116,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),bei Reinigungsarbeiten persönliche Hygienestandards wahren
117,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),"Gesetzgebung zu Gesundheitsschutz, Sicherheit und Hygiene"
118,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Maßnahmen zum Schutz von Gesundheit und Sicherheit in der Reinigungsbranche
119,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Biosicherheit im Zusammenhang mit Tieren
120,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),die Einhaltung von Gesundheits- Sicherheits- und Hygienestandards sicherstellen
121,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),die Anwendung von Sicherheitsvorschriften im Umgang mit ansteckenden Krankheiten gewährleisten
122,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Arbeitsplatzhygiene
123,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),Ausrüstung für die Muschelsäuberung instand halten
124,Hygienebeauftragte/-r in der Pflege - kompakt (berufsbegleitend),pathogene Mikroorganismen
125,Klangtherapie (nach Peter Hess) in der Arbeit mit demenziell erkrankten Menschen,musiktherapeutische Gruppensitzungen organisieren
126,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Kommunikation bei Grubenunfällen koordinieren
127,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Mit Nutzern kommunizieren um Bedarfe zu erfassen
128,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Informationsbedarf ermitteln
129,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Nutzer/Nutzerinnen der sozialen Dienste bei bestimmten Kommunikationsbedarf unterstützen
130,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,therapeutische Kommunikationstechniken einsetzen
131,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Kommunikationsmethoden unterrichten
132,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Hörgeschädigte unterstützen
133,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Kommunikationstechniken nutzen
134,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,bilateral dolmetschen
135,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,bei Kommunikationsstörungen beraten
136,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Fremdsprachen in der Betreuung von Patienten/Patientinnen verwenden
137,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,im Rahmen der Interessenvertretung für Minderheiten dolmetschen
138,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Kunden und Kundinnen in Kommunikation unterrichten
139,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,mit Fahrgästen klar und deutlich kommunizieren
140,Kommunikation mit Sterbenden und deren Angehörigen: Zuhören - Reden - Verstehen,Sprachstörungen diagnostizieren
141,Konflikte im Team - praktische Lösungsmöglichkeiten,Konflikte lösen
142,Konflikte im Team - praktische Lösungsmöglichkeiten,Konfliktmanagement
143,Konflikte im Team - praktische Lösungsmöglichkeiten,Kunden/Kundinnen bei Entscheidungen während Beratungsgesprächen helfen
144,Konflikte im Team - praktische Lösungsmöglichkeiten,Sozialmediation
145,Konflikte im Team - praktische Lösungsmöglichkeiten,Kontakte zu Kollegen pflegen
146,Konflikte im Team - praktische Lösungsmöglichkeiten,mit aggressivem Verhalten umgehen
147,Konflikte im Team - praktische Lösungsmöglichkeiten,Beratung in Konfliktbewältigung leisten
148,Konflikte im Team - praktische Lösungsmöglichkeiten,"eine sichere Umgebung schaffen, um Teilnehmern/Teilnehmerinnen ein ungezwungenes Umfeld zu schaffen"
149,Konflikte im Team - praktische Lösungsmöglichkeiten,Konfliktmanagement anwenden
150,Leitung einer Station im Krankenhaus bzw. eines Wohnbereiches in einer Pflegeeinrichtung (berufsbegleitend),Sicherheitstätigkeiten in Krankenhäusern ausüben
151,Leitung einer Station im Krankenhaus bzw. eines Wohnbereiches in einer Pflegeeinrichtung (berufsbegleitend),Pflegeleistungen in kommunalen Einrichtungen erbringen
152,Logopäde/-in,die psychologische Auswirkung von Sprachstörungen bewerten
153,Logopäde/-in,Sprachstörungen behandeln
154,Logopäde/-in,Autismus
155,Mitarbeitergespräche erfolgreich führen,auf Vorstellungsgespräch vorbereiten
156,Mitarbeitergespräche erfolgreich führen,Mitarbeiter/Mitarbeiterinnen coachen
157,Palliativpflege bei Demenz,Palliativpflege anbieten
158,Pflegedokumentation für Pflegehilfskräfte,Rechtsdokumente zusammenstellen
159,Pflegedokumentation für Pflegehilfskräfte,Validierung des durch Freiwilligenarbeit erworbenen Wissens
160,Pflegedokumentation für Pflegehilfskräfte,Fragen in Bezug auf Dokumente stellen
161,Pflegedokumentation für Pflegehilfskräfte,zur Überprüfung von Krankenakten beitragen
162,Pflegedokumentation für Pflegehilfskräfte,Archiv leiten
163,Pflegedokumentation für Pflegehilfskräfte,Studierende bewerten
164,Pflegedokumentation für Pflegehilfskräfte,Lernen im Gesundheitswesen fördern
165,Pflegedokumentation für Pflegehilfskräfte,Sicherheitsmaßnahmen dokumentieren
166,Pflegedokumentation für Pflegehilfskräfte,Einhaltung von Wartungsvorschriften und Rechtsvorschriften sicherstellen
167,Pflegedokumentation für Pflegehilfskräfte,bei Rechtsstreitigkeiten helfen
168,Pflegedokumentation für Pflegehilfskräfte,Dokumentation von Zutaten durch Lieferanten bewerten
169,Pflegedokumentation für Pflegehilfskräfte,erforderliche Dokumente übermitteln
170,Pflegedokumentation für Pflegehilfskräfte,Beweise dokumentieren
171,Pflegedokumentation für Pflegehilfskräfte,Ersthilfe anwenden
172,Pflegedokumentation für Pflegehilfskräfte,Bewertungen früherer Lernerfahrungen dokumentieren
173,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Führungsverständnis entwickeln""",in interdisziplinären Teams des Gesundheitswesens arbeiten
174,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Führungsverständnis entwickeln""",ein Team leiten
175,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Führungsverständnis entwickeln""",chiropraktisches Personal leiten
176,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Führungsverständnis entwickeln""",Mitarbeiterführung in der Krankenpflege
177,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Führungsverständnis entwickeln""",Pflege koordinieren
178,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Führungsverständnis entwickeln""",ein interdisziplinäres Team bei der Versorgung von Patienten/Patientinnen leiten
179,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Konfliktmanagement für Führungskräfte""",in interdisziplinären Teams des Gesundheitswesens arbeiten
180,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Konfliktmanagement für Führungskräfte""",ein Team leiten
181,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Konfliktmanagement für Führungskräfte""",ein interdisziplinäres Team bei der Versorgung von Patienten/Patientinnen leiten
182,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Konfliktmanagement für Führungskräfte""",Pflege koordinieren
183,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Konfliktmanagement für Führungskräfte""",in interdisziplinären Teams der Notfallversorgung arbeiten
184,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 1 ""Konfliktmanagement für Führungskräfte""",chiropraktisches Personal leiten
185,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 2 ""Kommunikationstraining""",ein Team leiten
186,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 2 ""Kommunikationstraining""",ein interdisziplinäres Team bei der Versorgung von Patienten/Patientinnen leiten
187,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 2 ""Kommunikationstraining""",in interdisziplinären Teams des Gesundheitswesens arbeiten
188,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 2 ""Kommunikationstraining""",chiropraktisches Personal leiten
189,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 2 ""Kommunikationstraining""",Pflege koordinieren
190,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 3 ""Teams erfolgreich leiten und führen""",ein Team leiten
191,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 3 ""Teams erfolgreich leiten und führen""",in interdisziplinären Teams des Gesundheitswesens arbeiten
192,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 3 ""Teams erfolgreich leiten und führen""",ein interdisziplinäres Team bei der Versorgung von Patienten/Patientinnen leiten
193,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 3 ""Teams erfolgreich leiten und führen""",chiropraktisches Personal leiten
194,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 3 ""Teams erfolgreich leiten und führen""",Pflege koordinieren
195,"Pflegeteams erfolgreich leiten und führen (4 Module &#8211; einzeln buchbar) Modul 3 ""Teams erfolgreich leiten und führen""",Mitarbeiterführung in der Krankenpflege
196,"Pflichtfortbildung für Betreuungskräfte gemäß §§ 43b, 53c SGB XI (ehem. § 87b) Angebot A	",professionelles Pilates-Verhalten an den Tag legen
197,"Pflichtfortbildung für Betreuungskräfte gemäß §§ 43b, 53c SGB XI (ehem. § 87b) Angebot A	",auf Vorstellungsgespräch vorbereiten
198,"Pflichtfortbildung für Betreuungskräfte gemäß §§ 43b, 53c SGB XI (ehem. § 87b) Angebot A	",Team für Sprechen und Sprache beaufsichtigen
199,"Qualifizierungslehrgang - Techniken der Behandlungspflege für Pflegehelfer/-innen (40 U.-Std.) gemäß §§ 132,132a SGBV (berufsbegleitend)",Krankenpflegekräfte beaufsichtigen
200,Refresher für Hygienebeauftragte + zweistündige Notfallschulung,pathogene Mikroorganismen
201,Refresher für Hygienebeauftragte + zweistündige Notfallschulung,medizinische Instrumente sterilisieren
202,Refresher für Hygienebeauftragte + zweistündige Notfallschulung,auf allergische Reaktionen auf Betäubungsmittel hinweisen
203,Religiös empfindende Menschen an ihrem Lebensende begleiten,Angehörige religiöser Berufsgruppen ausbilden
204,Schluckstörungen im Alter,Schluckstörungen behandeln
205,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Sprachstörungen behandeln
206,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Sprachstörungen diagnostizieren
207,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Patienten/Patientinnen zur Verbesserung des Sprechvermögens beraten
208,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,mit Traumapatienten/Traumapatientinnen umgehen
209,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Oraldolmetschen
210,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Patienten/Patientinnen zu Möglichkeiten der Verbesserung des Hörvermögens beraten
211,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Patienten/Patientinnen mit besonderen Bedürfnissen unterstützen
212,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Fremdsprachen in der Betreuung von Patienten/Patientinnen verwenden
213,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Teilleistungsschwächen
214,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Kommunikationsmethoden unterrichten
215,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,therapeutische Kommunikationstechniken einsetzen
216,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,medizinische Hilfsmittel entwerfen
217,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,Nutzern/Nutzerinnen des Gesundheitssystems bei der Entwicklung sozialer Wahrnehmungsfähigkeit helfen
218,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,zu Gentests überwiesene Patienten/Patientinnen aufnehmen
219,Sprach- und Sprechstörungen - besondere Herausforderungen in der Pflege,über Krankheitspräventionen informieren
220,Stressmanagement mit Humor und Resilienz - Online-Seminar,Stress in Organisationen bewältigen
221,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,tiergestützte Therapie
222,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,therapeutische Kommunikationstechniken einsetzen
223,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,Pflege für stationär behandelte Tiere
224,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,tierärztliche Kunden/Kundinnen betreuen
225,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,Tiere für Therapiezwecke ausbilden
226,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,psychomotorische Therapie
227,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,soziokultureller Kontext der Tierhaltung
228,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,bei der Verabreichung von Medikamenten an ältere Personen assistieren
229,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,Musiktherapieverfahren
230,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,Tierdressur
231,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,Maßnahmen der Kunsttherapie anwenden
232,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,mit Tierschutzorganisationen kommunizieren
233,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,klinisch-psychologische Behandlung anwenden
234,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,Lernmöglichkeiten in der Veterinärmedizin nutzen
235,Tiergestützte Therapie in der Altenpflege bei Menschen mit Demenz,bei tierärztlichen Diagnoseverfahren assistieren
236,"Umgang mit Aggression, Angst und Depression in der Gerontopsychiatrie",psychiatrische Symptome diagnostizieren
237,"Umgang mit Aggression, Angst und Depression in der Gerontopsychiatrie",auf extreme Emotionen von Nutzern/Nutzerinnen des Gesundheitssystems reagieren
238,"Umgang mit Aggression, Angst und Depression in der Gerontopsychiatrie",psychische Störungen diagnostizieren
239,"Umgang mit Aggression, Angst und Depression in der Gerontopsychiatrie",klinische psychologische Diagnostik anbieten
